	Protein IDs	1	5	8	11	13	22
4159	SMN2|smn2.L|gene2239|rna6503	7308.0	5665.299999999999	7735.425	7533.7	16762.0	20860.0
4160	SMN2|smn2.S|gene18263|rna53342	54401.4	4606.1	59939.575	6659.1	119080.0	112080.0
4161	SMNDC1|smndc1.L|gene1025|rna2999;SMNDC1|smndc1.S|gene12794|rna37195	28959.75	9084.25	31921.2	13977.0	80178.0	88415.0
4162	SMOX|smox.S|gene6072|rna17767;SMOX|smox.L|gene65|rna188	15092.85	6895.95	19098.175	10377.4	38419.0	27862.0
4163	SMPD4|smpd4.L|gene18436|rna53845	3502.3	6068.799999999999	3691.325	7564.45	0.0	0.0
4164	SMU1|smu1.L|gene20152|rna58810;SMU1|smu1.S|gene795|rna2325	8062.5	0.0	8287.5	0.0	20503.0	20536.0
4165	SMURF2|LOC108701209|gene50384|rna96870;SMURF2|smurf2.S|gene18716|rna54630	0.0	0.0	0.0	0.0	0.0	0.0
4166	SMYD2|smyd2.S|gene5759|rna16849	0.0	0.0	0.0	0.0	0.0	0.0
4167	SMYD5|smyd5.L|gene43684|rna87204	13524.0	0.0	14874.0	0.0	31829.0	32659.0
4168	SMYD5|Xelaev18004917m|gene29522|rna69034	8160.5	13881.95	6938.0	21981.0	0.0	0.0
4169	SNAP23|snap23.L|gene7550|rna21998	6419.5	0.0	7964.0	0.0	21631.0	22316.0
4170	SNAP29|snap29.L|gene1237|rna3598	33035.0	0.0	38626.0	0.0	107490.0	122200.0
4171	SNCG|sncg.L|gene7977|rna23259	6921.775000000001	5299.75	6025.025	4002.7	9080.4	7782.7
4172	SNCG|sncg.S|gene14748|rna42994	34009.8	5658.2	32005.7	6671.0	61089.0	68116.0
4173	SND1|snd1.L|gene13122|rna38144	288422.5	179385.0	301407.5	249675.0	506230.0	418270.0
4174	SND1|snd1.S|gene34576|rna74179;REV__ILF3|ilf3.S|gene13518|rna39329;REV__ILF3|ilf3.L|gene49813|rna95954	59403.25	48679.5	67814.0	75384.0	101550.0	86001.0
4175	SNF8|snf8.S|gene3711|rna10809	16494.15	23075.5	17344.45	29842.0	11160.0	9824.1
4176	SNRNP200|snrnp200.L|gene9418|rna27401	59752.0	13198.45	69060.75	15058.5	121430.0	113530.0
4177	SNRNP200|snrnp200.S|gene13473|rna39196	21694.6	30185.5	21448.2	43651.5	10452.0	9131.5
4178	SNRNP40|snrnp40.S|gene2633|rna7654;SNRNP40|snrnp40.L|gene16016|rna46809	37409.0	23643.0	52321.25	54281.5	120550.0	115180.0
4179	SNRNP70|snrnp70.S|gene4770|rna13928;SNRNP70|snrnp70.L|gene11382|rna33079	162386.0	33009.0	197517.0	64408.5	654360.0	674350.0
4180	SNRPA1|LOC108711485|gene36401|rna76721	702.6	0.0	1297.35	0.0	4145.5	3187.5
4181	SNRPA1|snrpa1.S|gene838|rna2446;LRRN1|lrrn1-like.L|gene45312|rna89630	22259.0	0.0	27531.5	0.0	69192.0	67438.0
4182	SNRPB2|snrpb2.S|gene20344|rna59418;SNRPB2|snrpb2.L|gene3583|rna10429	0.0	0.0	0.0	0.0	0.0	0.0
4183	SNRPD1|snrpd1.S|gene18847|rna55007;SNRPD1|snrpd1.L|gene15254|rna44517	72080.25	88119.0	73102.75	114325.0	58058.0	57501.0
4184	SNRPD2|snrpd2.L|gene48204|rna93705	193828.0	59898.5	218997.0	82873.0	379660.0	355170.0
4185	SNRPD3|snrpd3.L|gene8994|rna26186	3106.15	0.0	3012.05	0.0	9762.5	9108.0
4186	SNRPD3|snrpd3.S|gene5896|rna17274	10123.925	5341.9	10961.2	6642.35	21057.0	21771.0
4187	SNRPE|snrpe.L|gene35804|rna75890	92689.0	40724.5	94628.0	54343.5	154510.0	136690.0
4188	SNRPF|snrpf.S|gene13859|rna40349;SNRPF|snrpf.L|gene17124|rna50011	18872.5	36631.0	17741.75	49179.0	0.0	0.0
4189	SNRPG|snrpg.S|gene3665|rna10664;SNRPG|snrpg.L|gene13359|rna38868	156227.5	113442.5	170252.5	154200.0	221100.0	189830.0
4190	SNRPN|snrpb.L|gene47961|rna93322;SNRPN|snrpb.S|gene5140|rna15036	176721.5	17719.5	226091.5	27871.0	598540.0	603040.0
4191	SNW1|LOC108698691|gene47554|rna92745	0.0	0.0	0.0	0.0	0.0	0.0
4192	SNW1|snw1.S|gene19459|rna56875	1753.05	0.0	3085.5	0.0	11774.0	17540.0
4193	SNX1|LOC108712333|gene46958|rna91943	4460.7	7789.2	4241.9	11332.25	0.0	0.0
4194	SNX1|snx1.L|gene45622|rna90090	26603.0	36110.5	23640.05	52743.5	16560.0	13441.0
4195	SNX12|snx12.L|gene49305|rna95222;SNX12|snx12.S|gene20428|rna59670	139790.75	39287.0	155206.5	58244.0	303660.0	323450.0
4196	SNX17|snx17|gene41566|rna84059;SNX17|snx17.L|gene35604|rna75640	2908.0	1630.105	2518.0	4200.6	3671.1	3859.7
4197	SNX18|snx18.L|gene39884|rna81654	0.0	0.0	0.0	0.0	0.0	0.0
4198	SNX2|snx2.S|gene19453|rna56856;SNX2|snx2.L|gene11481|rna33368	53608.75	35082.0	58464.25	56704.0	91357.0	83980.0
4199	SNX27|snx27.L|gene11057|rna32150;SNX27|snx27.S|gene16876|rna49326	18263.8	2176.9	20218.75	3141.0	38049.0	41754.0
4200	SNX3|snx3.L|gene19153|rna55933;SNX3|snx3.S|gene3175|rna9198	62643.0	31143.5	66877.25	48774.0	111060.0	115710.0
4201	SNX30|snx30.L|gene15599|rna45553;SNX30|snx30.S|gene7366|rna21496	29351.075	3195.35	31578.725	4237.950000000001	68882.0	73759.0
4202	SNX33|snx33.S|gene3564|rna10369	0.0	0.0	0.0	0.0	0.0	0.0
4203	SNX4|snx4.L|gene11829|rna34351;SNX4|snx4.S|gene3956|rna11523	61057.0	35201.5	66472.75	49004.0	120770.0	116590.0
4204	SNX5|snx5.S|gene36697|rna77133;SNX5|snx5.L|gene10972|rna31903	122622.5	113556.5	124752.5	174700.0	146510.0	127770.0
4205	SNX6|snx6.S|gene20309|rna59313;SNX6|snx6.L|gene13174|rna38310	37032.75	23704.5	41488.0	41750.5	84799.0	81536.0
4206	SNX7|snx7.S|gene738|rna2151;SNX7|snx7.L|gene1121|rna3251	15421.825	8268.4	15817.05	10808.75	27883.0	24076.0
4207	SNX9|LOC108717856|gene38371|rna79488;SNX9|snx9.L|gene45054|rna89240	72329.575	5520.8	79504.275	6965.0	164040.0	166680.0
4208	SOD1|sod1.L|gene391|rna1135	1442665.0	628160.0	1459415.0	789930.0	2392100.0	2556900.0
4209	SOD1|sod1.S|gene16302|rna47610	1767600.0	1113150.0	1947850.0	1491650.0	3097400.0	3102900.0
4210	SOD2|LOC108716665|gene39498|rna81095	80144.0	86974.5	99304.75	105452.0	89724.0	84895.0
4211	SOD2|sod2.S|gene15627|rna45624	328682.5	170975.0	356395.0	249285.0	569400.0	536440.0
4212	SON|LOC108707417|gene39554|rna81176	0.0	0.0	0.0	0.0	0.0	0.0
4213	SON|LOC108707872|gene46628|rna91478	2977.75	0.0	3366.0	0.0	8409.8	9830.2
4214	SON|LOC108711332|gene48154|rna93624	126869.0	87491.5	126819.0	96268.0	155420.0	122500.0
4215	SORD|sord.L|gene14436|rna42022	84573.75	55126.5	83820.5	73048.5	141120.0	137800.0
4216	SORD|sord.S|gene6582|rna19264	2162.95	0.0	2840.85	0.0	5982.3	5646.9
4217	SOX15|sox15.L|gene17314|rna50528	11101.0	0.0	14455.5	0.0	66232.0	54424.0
4218	SPACA5|MGC89221.S|gene11356|rna33012;SPACA5|LOC108700820|gene42227|rna85016	215332.25	57050.5	182392.0	74926.5	320850.0	318600.0
4219	SPAG7|LOC108703437|gene47723|rna92963	0.0	0.0	0.0	0.0	0.0	0.0
4220	SPAG7|spag7.L|gene10196|rna29649	20393.0	0.0	28892.0	0.0	88271.0	83054.0
4221	SPARC|sparc.L|gene11674|rna33932	654.95	0.0	817.95	0.0	1589.8	5851.6
4222	SPAST|spast.L|gene16274|rna47534;SPAST|spast.S|gene1214|rna3530	5338.75	8353.05	4939.225	12798.5	0.0	0.0
4223	SPATA18|spata18-like.L|gene11778|rna34207;SPATA18|spata18.L|gene1007|rna2953;SPATA18|spata18-like.S|gene19345|rna56506	242.12	0.0	548.1	0.0	836.74	2414.7
4224	SPATA20|spata20.L|gene18817|rna54919	19950.75	14004.0	19838.5	24015.0	25270.0	24925.0
4225	SPATS2|spats2.S|gene4127|rna12014;SPATS2|spats2.L|gene10982|rna31923	12388.1	5021.4	14298.75	8334.15	28935.0	21085.0
4226	SPCS2|spcs2.S|gene43119|rna86352;SPCS2|spcs2.L|gene8588|rna24990	220425.75	43807.0	241522.0	62043.5	447410.0	338000.0
4227	SPCS3|spcs3.L|gene9941|rna28893	65382.0	71178.5	72727.5	94581.5	66484.0	54202.0
4228	SPCS3|spcs3.S|gene15080|rna44003	52774.5	35733.0	51342.75	45139.5	75140.0	64541.0
4229	SPECC1|LOC108709183|gene37722|rna78524;SPECC1|specc1.S|gene26713|rna66218;SPECC1|specc1.L|gene17542|rna51220	5305.15	8850.5	4468.15	11140.2	0.0	0.0
4230	SPG20|spart.L|gene11961|rna34743	0.0	0.0	0.0	0.0	0.0	0.0
4231	SPG7|spg7.L|gene14803|rna43190	232091.5	80409.0	245254.25	107864.0	447650.0	392000.0
4232	SPR|spr.L|gene41983|rna84690	237540.0	156065.0	257832.5	211850.0	391970.0	361310.0
4233	SPRYD4|spryd4.S|gene12879|rna37434	151070.75	75019.0	163827.25	105407.5	291370.0	251290.0
4234	SPRYD7|spryd7.L|gene37599|rna78373;SPRYD7|spryd7.L|gene14187|rna41314	63118.75	43349.0	68055.0	61161.0	91681.0	77613.0
4235	SPTAN1|sptan1.L|gene37401|rna78111	82601.0	27845.5	89136.5	36314.0	184250.0	179110.0
4236	SPTAN1|sptan1.S|gene38774|rna80070	23450.5	19769.5	23877.25	26284.5	27715.0	27580.0
4237	SPTBN1|sptbn1.L|gene218|rna613	18229.975	6634.2	20747.45	8660.3	39843.0	32480.0
4238	SPTBN1|sptbn1.S|gene5804|rna16982	3930.9500000000003	6879.35	4057.1749999999997	8147.05	0.0	0.0
4239	SPTBN1|sptbn2.L|gene20440|rna59705	1686.7	0.0	1744.4	0.0	5648.3	5836.2
4240	SPTBN5|sptbn5.L|gene3955|rna11521	0.0	0.0	0.0	0.0	0.0	0.0
4241	SPTLC1|sptlc1.L|gene19000|rna55468	27036.25	9588.55	30998.375	15279.5	60014.0	58003.0
4242	SPTLC2|sptlc2.L|gene6926|rna20239	0.0	0.0	0.0	0.0	0.0	0.0
4243	SRA1|sra1.L|gene13804|rna40189	0.0	0.0	0.0	0.0	0.0	0.0
4244	SRBD1|srbd1.L|gene11632|rna33792	0.0	0.0	0.0	0.0	0.0	0.0
4245	SRC|src.L|gene10821|rna31456;SRC|src.S|gene7498|rna21857;FRK|LOC108717930|gene35740|rna75804;LYN|lyn.S|gene1148|rna3330;LYN|lyn.L|gene9346|rna27174;FRK|frk.L|gene15075|rna43992;YES1|fgr.S|gene7771|rna22684;HCK|hck.L|gene11263|rna32764;NoName-TF317402|mst1r.L|gene35075|rna74874;MET|met.L|gene51018|rna97757;MST1R|mst1r.S|gene3041|rna8807;MET|LOC108712362|gene49785|rna95917	0.0	0.0	0.0	0.0	0.0	0.0
4246	SRGAP2|srgap2.S|gene768|rna2239	0.0	0.0	0.0	0.0	0.0	0.0
4247	SRI|sri.L|gene5315|rna15570	120149.0	38925.5	129359.5	55472.5	230250.0	242600.0
4248	SRI|sri|gene46247|rna90928	172476.75	41017.5	199320.0	60948.5	425380.0	384750.0
4249	SRL|LOC446267|gene39666|rna81328	2343.3	0.0	2234.4	0.0	5501.3	32238.0
4250	SRL|srl.L|gene50722|rna97350	0.0	0.0	0.0	0.0	0.0	0.0
4251	SRM|srm.L|gene17759|rna51909	595272.5	368810.0	642182.5	516435.0	989790.0	911640.0
4252	SRP14|srp14.S|gene883|rna2591;SRP14|LOC100037226|gene47082|rna92096	3566.325	6626.099999999999	3601.375	14732.0	0.0	0.0
4253	SRP19|srp19.S|gene11324|rna32929;SRP19|srp19.L|gene9253|rna26872	15725.5	0.0	21370.0	0.0	53326.0	72608.0
4254	SRP54|srp54.S|gene15527|rna45340;SRP54|srp54.L|gene7373|rna21512	51422.75	26695.5	48418.75	35806.5	99175.0	102960.0
4255	SRP68|LOC108702820|gene48197|rna93698;SRP68|srp68.L|gene4702|rna13736	25277.225	1832.05	26297.45	3666.0	66064.0	79013.0
4256	SRP72|srp72.S|gene14804|rna43191;SRP72|LOC108695328|gene43553|rna87017	90289.5	65382.5	102604.25	96703.5	151570.0	182830.0
4257	SRP9|srp9.L|gene9390|rna27322	1981.9275	1004.91	1938.4900000000002	2079.3	7491.3	6824.3
4258	SRPK1|srpk1.S|gene47614|rna92826;NoName-TF105334|srpk2.S|gene12058|rna35028;SRPK2|srpk3.L|gene15769|rna46064	77740.0	57525.5	80125.5	79050.0	105540.0	103390.0
4259	SRPK2|srpk3.S|gene14334|rna41753	1747.1	979.715	1540.4475	1693.0500000000002	2280.3	2801.8
4260	SRPR|srpra.L|gene139|rna390	14575.0	11235.6	17350.5	16165.0	23000.0	25916.0
4261	SRPRB|srprb.S|gene36040|rna76209;SRPRB|srprb.S|gene8659|rna25213	13691.2	20909.5	15578.4	43427.5	2514.0	2806.8
4262	SRRM1|srrm1.S|gene48485|rna94082;SRRM1|srrm1.L|gene5422|rna15902	10302.5	0.0	9408.0	0.0	41076.0	51398.0
4263	SRRT|srrt.L|gene40564|rna82628;SRRT|srrt.S|gene46662|rna91525	152044.75	68659.5	161240.25	101781.0	358200.0	402670.0
4264	SRSF1|srsf1.L|gene45282|rna89589;SRSF1|LOC108708917|gene40133|rna81991	100994.0	42266.5	130201.5	84846.0	493250.0	602000.0
4265	SRSF12|srsf12.L|gene43906|rna87552;SRSF12|LOC108717975|gene41520|rna83993;SRSF10|srsf10.L|gene158|rna440;SRSF10|srsf10.S|gene9912|rna28825	15614.75	18322.5	17645.25	30608.0	21178.0	25584.0
4266	SRSF2|srsf2.S|gene1639|rna4786;SRSF2|srsf2.L|gene8572|rna24941	129306.5	64394.5	143602.0	151060.0	490910.0	612640.0
4267	SRSF3|LOC108708069|gene36692|rna77124	5837.375	5209.5	6359.075	7830.25	10499.0	10698.0
4268	SRSF3|srsf3.S|gene43213|rna86511	9795.675	8346.5	10557.349999999999	14410.0	12858.0	12502.0
4269	SRSF4|LOC108709565|gene50113|rna96422	1836.7	3602.5	1194.7	4165.5	0.0	0.0
4270	SRSF4|srsf4.L|gene19135|rna55886	4409.8	0.0	5229.0	0.0	12499.0	13350.0
4271	SRSF4|srsf5a.S|gene3907|rna11407	18175.0	0.0	20963.0	0.0	58063.0	78815.0
4272	SRSF5|srsf5.L|gene9610|rna27960	4901.8	0.0	6744.5	0.0	23594.0	27810.0
4273	SRSF5|srsf5.S|gene8613|rna25081	29034.55	7112.5	34907.9	12735.5	87475.0	110480.0
4274	SRSF6|srsf6.L|gene2161|rna6270	38416.5	42403.5	39844.0	74792.0	57068.0	68309.0
4275	SRSF6|srsf6.S|gene17640|rna51544	15913.0	0.0	18078.0	0.0	64648.0	79361.0
4276	SRSF7|srsf7.L|gene16866|rna49293;SRSF7|srsf7.S|gene2965|rna8590	78146.0	42537.5	91585.5	110769.5	313670.0	346180.0
4277	SRSF9|LOC108716015|gene7976|rna23258	5933.924999999999	2903.65	8048.625	4207.55	20114.0	23041.0
4278	SRSF9|LOC108716778|gene7898|rna23037;SRSF9|srsf9.L|gene12482|rna36284	30584.375	7802.0	35308.35	12846.5	84122.0	97219.0
4279	SSB|ssb.L|gene3310|rna9600	146342.5	102711.0	158662.5	177070.0	248280.0	254130.0
4280	SSB|ssb.S|gene16768|rna49008	23284.2	40631.5	25809.7	72613.5	5775.5	5430.9
4281	SSBP1|ssbp1.L|gene12927|rna37564	216342.0	358030.0	255662.5	487540.0	145490.0	115660.0
4282	SSBP1|ssbp1.S|gene39436|rna81017	183788.25	97006.0	209622.5	129900.0	334800.0	284010.0
4283	SSBP3|LOC108713267|gene39927|rna81710;SSBP3|ssbp4.S|gene6866|rna20071;SSBP3|ssbp3.L|gene2655|rna7714;SSBP3|ssbp3.S|gene8248|rna24015;SSBP2|ssbp2.L|gene2|rna7;SSBP2|ssbp2.S|gene16805|rna49103	9778.325	5189.4	10881.55	9900.15	27349.0	44321.0
4284	SSFA2|ssfa2.L|gene2226|rna6468;SSFA2|LOC108703020|gene38498|rna79672	4305.05	4539.15	1864.9	4871.75	0.0	0.0
4285	SSH1|ssh3.L|gene2579|rna7493	10723.8	15447.0	9972.35	21416.5	5200.9	4536.4
4286	SSH2|LOC108708849|gene43195|rna86479	0.0	0.0	0.0	0.0	0.0	0.0
4287	SSR3|ssr3.L|gene3435|rna9993	12145.475	6878.6	12997.075	10163.1	23812.0	30114.0
4288	SSR3|ssr3.S|gene20371|rna59503	18023.5	11843.5	19400.25	18365.0	30698.0	40566.0
4289	SSR4|ssr4.S|gene14016|rna40825;SSR4|ssr4.L|gene167|rna465	121042.5	87081.0	132177.0	133750.0	211660.0	260340.0
4290	SSRP1|ssrp1.S|gene38170|rna79225	128474.75	31048.0	99215.0	28055.5	139420.0	188140.0
4291	SSSCA1|sssca1.S|gene113|rna317	3611.35	0.0	4126.2	0.0	9514.2	13495.0
4292	SSU72|ssu72.S|gene15715|rna45881;SSU72|ssu72.L|gene18539|rna54134	11599.5	0.0	9333.0	0.0	22011.0	18375.0
4293	SSX2IP|ssx2ip.S|gene2119|rna6155	4987.25	0.0	5262.5	0.0	6227.3	5425.8
4294	ST13|st13.L|gene1199|rna3487	372305.0	229725.0	386845.0	334190.0	574470.0	586910.0
4295	ST13|st13.S|gene20375|rna59517	1096957.5	582340.0	1177992.5	758180.0	1917900.0	1854100.0
4296	ST14|st14.L|gene42978|rna86154;ST14|st14.S|gene40942|rna83163;CON__P00761	5524.5	8729.0	4949.125	13739.5	0.0	0.0
4297	ST3GAL3|st3gal-iii|gene43246|rna86559;ST3GAL3|st3gal3.S|gene14194|rna41333	7074.75	29383.15	5635.15	14626.0	0.0	0.0
4298	STAG1|stag1.L|gene1019|rna2986;STAG2|stag2.S|gene3186|rna9231;STAG2||gene13478|rna39210	2202.5	0.0	2530.2	0.0	6023.0	6930.9
4299	STAM2|stam2.L|gene2286|rna6648;STAM|stam.L|gene43083|rna86291;STAM|LOC108719871|gene50124|rna96434	67498.75	25534.0	59663.5	32826.5	94032.0	92700.0
4300	STAM2|stam2.S|gene49861|rna96020	10487.675	5824.9	8796.95	6999.9	15662.0	17298.0
4301	STARD10|loc496503.L|gene12525|rna36424;STARD10|loc496503.S|gene3188|rna9234	41133.0	19125.0	42999.5	29293.5	64994.0	66727.0
4302	STARD10|stard10.L|gene11071|rna32185;STARD10|stard10.S|gene533|rna1520	5304.0	0.0	6326.5	0.0	19825.0	48229.0
4303	STAT1|stat1.S|gene2051|rna5950;STAT1|stat1.L|gene43863|rna87500	5350.125	4972.8	7578.525	5079.2	7107.8	6932.8
4304	STAT2|stat2.L|gene6872|rna20094	0.0	0.0	0.0	0.0	0.0	0.0
4305	STAU1|stau1.L|gene10879|rna31624	13436.0	0.0	12219.5	0.0	29460.0	43042.0
4306	STAU1|stau1.S|gene20|rna63	5549.5	9308.0	4296.575	10196.65	0.0	0.0
4307	STAU2|stau2.S|gene11544|rna33519;STAU2|stau2.L|gene42473|rna85393	16854.675	8869.9	17395.075	8152.0	25579.0	29899.0
4308	STBD1|LOC108711198|gene10232|rna29750	113741.0	43983.5	124564.25	65437.0	242370.0	229260.0
4309	STIM1|LOC108710082|gene41944|rna84618;STIM1|stim1.L|gene42667|rna85682	15539.0	16311.5	13908.0	18865.5	16729.0	17700.0
4310	STIP1|stip1.L|gene14930|rna43583	1515975.0	1055290.0	1601925.0	1582900.0	2327600.0	2192000.0
4311	STIP1|stip1.S|gene19576|rna57198	559567.5	162320.0	583512.5	222810.0	1183700.0	1076700.0
4312	STK3|LOC108719348|gene34498|rna74090	1709.0	0.0	1284.15	0.0	4717.2	5334.2
4313	STK3|stk3.S|gene12751|rna37047	2424.6125	871.9200000000001	3374.6125	2718.4	8975.2	9500.2
4314	STK31|stk31.L|gene46|rna142	10338.225	6681.5	7439.175	4464.2	5949.6	4850.2
4315	STK31|stk31.S|gene4577|rna13345	0.0	0.0	0.0	0.0	0.0	0.0
4316	STK38L|stk38l.S|gene49516|rna95530;STK38|stk38.S|gene16922|rna49446;STK38L|stk38l.L|gene19875|rna58035	12779.8	23942.0	11873.4	24961.5	10197.0	9380.8
4317	STMN1|stmn1.L|gene892|rna2618;STMN1|LOC108706401|gene44027|rna87706;STMN4|stmn4.S|gene2582|rna7502;STMN4|stmn4.L|gene12161|rna35325	359670.0	308970.0	321375.0	426965.0	505380.0	426160.0
4318	STMN1|stmn1.S|gene48319|rna93860	146654.725	2160.4	123916.025	5899.3	279750.0	277850.0
4319	STOML2|stoml2.L|gene5314|rna15566	174805.0	160970.0	196172.5	235915.0	222410.0	205140.0
4320	STOML2|stoml2.S|gene12457|rna36212	33729.75	22078.5	39307.0	28141.0	58657.0	61313.0
4321	STRADA|strada.L|gene10100|rna29361;STRADA|strada.S|gene6179|rna18045	2544.5	0.0	2941.35	0.0	4993.8	5766.8
4322	STRAP|strap.L|gene11077|rna32202	237362.5	106151.0	252362.5	145185.0	464410.0	513870.0
4323	STRBP|MGC85120|gene39655|rna81312;STRBP|strbp.L|gene39422|rna80997	41608.15	9651.95	51421.025	10931.6	159520.0	217760.0
4324	STRN|LOC108716119|gene34967|rna74710	6996.375	6560.0	7304.0	9896.4	11875.0	10763.0
4325	STRN|strn.S|gene8435|rna24552	19640.0	9691.8	19748.25	14947.5	44200.0	43181.0
4326	STRN3|strn3.L|gene35874|rna75995	3525.7999999999997	1595.45	4061.625	2713.9	9524.2	12448.0
4327	STT3A|stt3a.L|gene15516|rna45307;STT3A|stt3a.S|gene17746|rna51879	399297.5	123212.0	439055.0	146935.0	760470.0	686940.0
4328	STT3B|stt3b.L|gene11688|rna33964	0.0	0.0	0.0	0.0	0.0	0.0
4329	STUB1|stub1.L|gene521|rna1480	7871.25	3379.4	7374.05	3885.6499999999996	14079.0	12928.0
4330	STUB1|stub1.S|gene17422|rna50878	7618.5	4732.4	7678.15	4508.4	12539.0	10806.0
4331	STX12|LOC108708229|gene36034|rna76203	59192.75	28352.5	63418.5	40638.0	93324.0	95099.0
4332	STX16|stx16.S|gene9038|rna26305;STX16|stx16.L|gene1825|rna5323	1496.35	0.0	1682.15	0.0	4974.2	4606.5
4333	STX4|stx4.L|gene3836|rna11187	43683.5	11413.5	42124.75	16122.0	75654.0	71427.0
4334	STX5|stx5.L|gene38034|rna79034;STX5|stx5.S|gene10386|rna30189	7261.425	406.11	7543.0675	1591.5	22970.0	21386.0
4335	STX6|stx6.L|gene39804|rna81543;STX6|LOC108715642|gene46761|rna91660	1787.2	0.0	1565.2	0.0	4968.5	7254.1
4336	STX8|stx8.S|gene10813|rna31427	35483.5	16106.0	33023.75	21341.0	52511.0	51298.0
4337	STXBP2|stxbp2.L|gene15750|rna46001	44160.25	60329.5	39381.0	71488.0	22076.0	23435.0
4338	SUB1|sub1.L|gene1803|rna5248;SUB1|sub1.S|gene13228|rna38497	115213.75	39569.5	120169.75	59979.5	246250.0	228600.0
4339	SUCLA2|sucla2.L|gene3076|rna8913	116983.5	86480.5	107353.75	106986.0	155120.0	138680.0
4340	SUCLA2|sucla2.S|gene19008|rna55486	342270.0	210945.0	352702.5	280165.0	539940.0	467140.0
4341	SUCLG1|suclg1.S|gene3861|rna11258;SUCLG1|suclg1.L|gene40437|rna82437	1123230.0	499630.0	1195412.5	706460.0	1980500.0	1739900.0
4342	SUCLG2|suclg2.L|gene14195|rna41344	875732.5	393790.0	967075.0	546315.0	1763400.0	1634600.0
4343	SUFU|sufu.L|gene42078|rna84800;SUFU|sufu.S|gene8551|rna24874	3441.25	0.0	4621.6	0.0	9640.0	11197.0
4344	SUGP1|sugp1.S|gene43637|rna87144;SUGP1|LOC494697|gene48275|rna93794	2252.25	0.0	2343.15	0.0	6605.8	6047.4
4345	SUGT1|sugt1.L|gene814|rna2374	11301.75	13117.0	12428.75	21847.0	7531.2	10529.0
4346	SULT1A1|sult1e1.L|gene7577|rna22077	6744.7	9236.65	5943.624999999999	11097.7	2874.2	2674.8
4347	SULT6B1|LOC108716695|gene18555|rna54177;SULT6B1|LOC443702|gene1458|rna4245	42111.0	0.0	43284.0	0.0	102360.0	102620.0
4348	SULT6B1|LOC733172|gene40578|rna82647;SULT6B1|LOC108717839|gene46713|rna91593	235380.0	86501.5	231579.75	133605.0	399890.0	378490.0
4349	SUMF1|sumf1.L|gene13367|rna38884	109300.75	65489.5	129098.0	97540.5	204220.0	196220.0
4350	SUMF2|sumf2.L|gene17201|rna50227	5278.0	0.0	5784.5	0.0	10997.0	12698.0
4351	SUMO2|sumo2.S|gene16809|rna49120;SUMO2|sumo2.L|gene41343|rna83745;SUMO3|LOC108705838|gene34710|rna74369	236545.0	153145.0	243082.5	196120.0	340700.0	363680.0
4352	SUOX|suox.L|gene2532|rna7366;SUOX|suox.S|gene12800|rna37214	30949.625	6397.200000000001	36495.05	9915.85	83457.0	87283.0
4353	SUPT16H|supt16h.S|gene18215|rna53215;SUPT16H|supt16h.L|gene10006|rna29084	137271.0	75759.0	107845.75	82596.5	124390.0	162700.0
4354	SUPT5H|supt5h.S|gene42337|rna85198	13208.075	4681.0	12770.2	6613.45	24910.0	26442.0
4355	SUPT6H|supt6h.L|gene18302|rna53467	2677.775	3476.6499999999996	1721.6	5315.9	0.0	0.0
4356	SUPT6H|supt6h.S|gene9240|rna26833	11977.5	0.0	13970.0	0.0	34709.0	35168.0
4357	SURF1|surf1.L|gene9287|rna26978	88800.25	85795.5	93024.0	124645.0	107160.0	88699.0
4358	SUZ12|suz12.S|gene47217|rna92270;SUZ12|LOC108701224|gene49145|rna95002	3509.675	5879.55	3782.1	9086.45	0.0	0.0
4359	SVIL|LOC108719847|gene49961|rna96204;SVIL|LOC108718770|gene50277|rna96699	45967.75	18110.0	40020.25	21920.5	68558.0	63775.0
4360	SYAP1|syap1.S|gene19601|rna57276;SYAP1|syap1.L|gene2677|rna7768	12870.3	1460.55	14736.6	2915.6000000000004	34854.0	37490.0
4361	SYF2|LOC108718857|gene41765|rna84322;SYF2|syf2.S|gene43054|rna86256	0.0	0.0	0.0	0.0	0.0	0.0
4362	SYMPK|sympk.S|gene4139|rna12054	64210.0	39553.0	70951.25	49884.5	105140.0	82528.0
4363	SYNCRIP|syncrip.L|gene12287|rna35713	22817.175	2707.5	27551.725	3919.0	81463.0	97888.0
4364	SYNCRIP|syncrip.S|gene16373|rna47817	0.0	0.0	0.0	0.0	0.0	0.0
4365	SYNE2|LOC108698815|gene38692|rna79946;SYNE2|syne2.2.S|gene15476|rna45177	1727.775	1502.8	3317.325	3185.75	4695.4	4917.0
4366	SYNGR1|syngr1.S|gene1377|rna4027;SYNGR1|syngr1.L|gene427|rna1226	10801.5	0.0	13029.0	0.0	33708.0	31939.0
4367	SYNGR2|LOC108701016|gene18705|rna54595	12910.825	5772.95	12512.6	6265.85	23167.0	21190.0
4368	SYNGR2|syngr2.S|gene2694|rna7812	3183.7	2214.7	2907.775	2348.2	5151.1	6186.0
4369	SYNJ1|LOC108707879|gene45836|rna90376;SYNJ1|synj1.S|gene230|rna647	1394.8	1923.0	1030.45	2739.7	0.0	0.0
4370	SYNJ2BP|synj2bp.L|gene45014|rna89191	13257.0	23334.0	11811.0	31815.5	0.0	0.0
4371	SYPL1|sypl1.L|gene11944|rna34690	23440.75	15300.0	25218.0	18437.0	43050.0	47571.0
